"reviewerId","stars","artistId","artistName","albumId","albumName"
"11","3","1755","QUEEN","9795","Queen &amp; Paul Rodgers: Return Of The Champions"
"11","4","1969","DEEP PURPLE","9219","The Battle Rages On..."
"17","5","50","CAMEL","329","The Snow Goose"
"11","4","4147","BABY GRANDMOTHERS","22344","Turn On, Tune In, Drop Out"
"11","4","658","FOCUS","3448","Hamburger Concerto"
"11","3","892","REDJY EMOND","4863","Sphere"
"11","3","1498","ROXY MUSIC","7104","Manifesto"
"11","5","542","FESTA MOBILE","2711","Diario Di Viaggio Della Festa Mobile"
"11","4","1023","FRANK ZAPPA","5425","Tinsel Town Rebellion"
"11","5","1696","WEATHER REPORT","8013","8:30 "
"11","5","2789","FL&#xFFFD;SKET BRINNER","14007","Swedish Radio Recordings 1970-1975"
"11","4","9","AFTER CRYING","3281","Show"
"11","5","378","DREAM THEATER","22694","Images And Words - Live In Tokyo "
"11","2","1067","CAULDRON","5577","The Sanctuary Suite"
"5","4","8008","SECONDS BEFORE LANDING","41337","The Great Deception"
"11","4","2940","BLUE &#xFFFD;YSTER CULT","15073","Extraterrestrial Live"
"11","3","549","NEKTAR","2738","Nektar - Live in New York"
"11","4","20","ANKH","4364","Expect Unexpected"
"11","4","2938","JEFF BECK","15041","Jeff Beck Group: &#x200E;Rough And Ready"
"11","3","462","NO-MAN","2434","Wild Opera"
"11","3","655","BARCLAY JAMES  HARVEST","3391","XII"
"11","5","1368","BO HANSSON","6642","El-Ahrairah [Aka: Music Inspired By Watership Down]"
"11","5","191","KING CRIMSON","1903","In the Court of the Crimson King"
"11","5","118","GENTLE GIANT","1149","Free Hand"
"11","3","589","STRAWBS","2910","Dragonfly"
"11","4","169","ISILDURS BANE","631","Cheval - Volont&#xFFFD; De Rocher"
"11","5","3253","BLACK SABBATH","16768","Black Sabbath"
"11","4","2686","IHSAHN","38138","Eremita"
"11","5","3790","DAVID BOWIE","18764","The Rise and Fall of Ziggy Stardust and the Spiders from Mars"
"11","3","94","EMERSON LAKE &amp; PALMER","2636","Emerson, Lake &amp; Powell: Emerson, Lake &amp; Powell"
"11","4","619","HARMONIUM","3161","L&apos;heptade"
"11","4","2109","JOHN WETTON","9843","Battle Lines [Aka: Voice Mail]"
"11","3","24","APOGEE","96","On The Aftertaste"
"11","4","105","YES","1829","Relayer"
"11","2","2380","MAN","10916","Call Down The Moon"
"11","3","431","STYX","2186","Styx"
"5","4","674","QUEENSRYCHE","3564","Operation: Mindcrime"
"11","4","418","JETHRO TULL","2020","Living In The Past "
"11","4","1753","ACHE","8175","De Homine Urbano"
"11","3","1600","EAST OF EDEN","14404","Silver Park"
"11","3","667","CAN","3515","Flow Motion"
"11","3","2388","BURNIN&apos; RED IVANHOE","10985","Right On"
"11","5","3790","DAVID BOWIE","18770","Low"
"11","5","1015","&#xFFFD;LGARNAS TR&#xFFFD;DG&#xFFFD;RD","5255","Delayed"
"11","5","2162","FAIRPORT CONVENTION","10070","Unhalfbricking"
"11","3","961","BIRTH CONTROL","5079","Believe in the Pill "
"11","4","169","ISILDURS BANE","630","Eight Moments Of Eternity"
"11","5","233","MARILLION","1756","Real to Reel"
"11","3","268","NORTH STAR","1019","Power"
"11","4","227","MALIBRAN","871","La Citt&#xFFFD; Sul Lago"
"11","4","2325","FLAMENGO","10603","Ku&#x159;e v Hodink&#xFFFD;ch"
"11","4","7224","ARBETE OCH FRITID","37196","Se Upp F&#xFFFD;r Livet"
"11","4","2437","WISHBONE ASH","11446","Argus"
"11","2","855","AMON D&#xFFFD;&#xFFFD;L II","4735","Nada Moonshine #"
"11","4","2414","MORGAN","11144","Nova Solis"
"11","5","860","SOCIAL TENSION","4738","It Reminds Me of MacBethia"
"11","4","1068","TAGYERIT","5578","Tubeman"
"11","4","5675","BJORN J:SON LINDH","35050","Raggie"
"11","4","655","BARCLAY JAMES  HARVEST","3385","Everyone Is Everybody Else"
"11","5","118","GENTLE GIANT","1147","In a Glass House"
"11","5","3253","BLACK SABBATH","16769","Paranoid"
"11","4","1","GENESIS","1513","Seconds Out"
"11","3","443","PETER HAMMILL","23590","Thin Air"
"11","2","660","BRAND X","3485","Missing Period"
"11","5","1368","BO HANSSON","6639","Sagan Om Ringen [Aka: Music Inspired By Lord Of The Rings]"
"11","3","50","CAMEL","339","Stationary Traveller"
"11","5","192","KLAATU","754","Two Classic Albums from Klaatu "
"11","3","1969","DEEP PURPLE","16556","In The Absence Of Pink: Knebworth 85"
"11","4","36","BANCO DEL MUTUO SOCCORSO","11442","As In A Last Supper"
"11","2","324","SUPERTRAMP","1259","Supertramp Live &apos;88 "
"11","5","766","RICK WAKEMAN","4501","The Myths And Legends Of King Arthur And The Knights Of The Round Table"
"11","4","7224","ARBETE OCH FRITID","37198","H&#xFFFD;ll Andan"
"11","5","501","ENSEMBLE NIMBUS","2526","Garmonbozia"
"11","3","633","THE SOFT MACHINE","3241","Seven"
"11","3","1036","SAVIOUR MACHINE","5391","Legend Part II"
"11","5","1064","THE PUDDLE JUMPERS","5573","Choices"
"11","4","50","CAMEL","327","Camel"
"11","5","37","IL BALLETTO DI BRONZO","155","Ys"
"11","2","192","KLAATU","751","Magentalane"
"11","4","1321","EKSEPTION","6483","00:04"
"11","4","2783","MATS-MORGAN (BAND)","15949","Trends and Other Diseases"
"11","5","1696","WEATHER REPORT","8000","Heavy Weather"
"11","5","1589","KRAFTWERK","7414","Autobahn"
"11","4","855","AMON D&#xFFFD;&#xFFFD;L II","4726","Lemmingmania"
"6","4","94","EMERSON LAKE &amp; PALMER","1862","Emerson Lake &amp; Palmer"
"11","4","7224","ARBETE OCH FRITID","37193","Arbete Och Fritid"
"11","4","2629","IRON MAIDEN","12935","Brave New World"
"11","3","1830","STEVE VAI","8786","The 7th Song: Enchanting Guitar Melodies - Archives Vol. 1"
"11","4","5755","TORI AMOS","30031","Boys For Pele"
"7","4","1627","RAIN","7644","Cerulean Blue"
"11","2","961","BIRTH CONTROL","5100","Live Abortion"
"11","5","1755","QUEEN","8209","A Night At The Opera"
"11","3","37","IL BALLETTO DI BRONZO","154","Sirio 2222"
"11","3","674","QUEENSRYCHE","33546","Dedicated To Chaos"
"11","5","233","MARILLION","890","Misplaced Childhood"
"11","2","1696","WEATHER REPORT","8019","Sportin&apos; Life"
"11","3","630","KANSAS","3209","Vinyl Confessions"
"7","4","50","CAMEL","344","Harbour Of Tears"
"11","3","5997","ROBERT PLANT","31150","The Principle Of Moments"
"11","5","639","TRETTIO&#xFFFD;RIGA KRIGET","3284","Krigss&#xFFFD;ng"
"11","3","443","PETER HAMMILL","14525","The Fall Of The House Of Usher (New Version)"
"11","4","181","KAIPA","15929","F&#xFFFD;r Sent / Bay-e Bay-o"
"11","5","7829","MADE IN SWEDEN","40350","Live! At The Golden Circle"
"5","2","165","IQ","612","Nomzamo"
"11","4","1157","URIAH HEEP","5902","High And Mighty"
"11","4","747","FLASH","3891","In the Can"
"11","4","1295","TANGERINE DREAM","6342","Alpha Centauri"
"5","3","568","CERVELLO","2809","Melos"
"11","3","630","KANSAS","3207","Monolith"
"11","5","4847","EDEN ROSE","25174","On The Way To Eden"
"11","3","2940","BLUE &#xFFFD;YSTER CULT","15075","Cult&#xFFFD;saurus Erectus"
"11","5","1023","FRANK ZAPPA","5406","Roxy &amp; Elsewhere"
"11","5","1023","FRANK ZAPPA","5339","The Mothers Of Invention: Burnt Weeny Sandwich"
"13","4","412","CATHEDRAL","1859","Stained Glass Stories"
"7","4","385","THE PINEAPPLE THIEF","16740","What We Have Sown"
"11","4","26","AREA","104","Caution Radiation Area"
"11","3","2380","MAN","13884","BBC Radio One Live in Concert"
"6","4","1498","ROXY MUSIC","7102","Siren"
"11","4","378","DREAM THEATER","1670","Falling into Infinity"
"11","4","630","KANSAS","3206","Two for the Show"
"17","5","695","MONGOL","3678","Doppler 444"
"7","4","794","FLOATING STATE","4256","Thirteen Tolls At Noon"
"11","3","418","JETHRO TULL","2029","Live - Bursting Out"
"11","3","4022","METALLICA","19921","Metallica [Aka: The Black Album]"
"11","2","324","SUPERTRAMP","1265","Slow Motion"
"5","4","811","THE CHURCH","4410","Gold Afternoon Fix"
"11","3","1609","JEAN-MICHEL JARRE","8407","R&#xFFFD;volutions"
"11","2","1495","VOIVOD","8598","Kronik"
"11","5","333","THRESHOLD","1326","Clone"
"6","5","1","GENESIS","3","Nursery Cryme"
"11","4","969","SPEKTAKEL","5125","Spektakel"
"11","4","3253","BLACK SABBATH","16820","Past Lives"
"11","4","186","KAYAK","706","Kayak"
"11","5","3790","DAVID BOWIE","18773","Scary Monsters (And Super Creeps)"
"11","3","443","PETER HAMMILL","2583","Roaring Forties"
"11","3","103","A PIEDI NUDI","36","A Piedi Nudi"
"11","3","2562","KROKODIL","12433","Swamp"
"11","4","924","VON ZAMLA","4963","Von Zamla &quot;1983&quot; "
"11","3","2246","PHIL MANZANERA","10331","Southern Cross [Aka: A Million Reasons Why]"
"11","4","459","NEPENTHE","2406","Everything Was Beautiful and Nothing Hurt "
"11","4","95","ELOY","507","Floating"
"11","5","313","SEMIRAMIS","1214","Dedicato A Frazz"
"11","3","813","ASIA","4339","Astra"
"11","4","3790","DAVID BOWIE","18766","Pin Ups"
"11","3","2375","WASA EXPRESS","10878","Till Attack"
"11","4","17","ANEKDOTEN","64","Vemod"
"11","4","2940","BLUE &#xFFFD;YSTER CULT","15074","Agents Of Fortune"
"11","3","5997","ROBERT PLANT","31155","Shaken &apos;N&apos; Stirred"
"11","5","589","STRAWBS","2917","Ghosts"
"11","4","405","BIG BIG TRAIN","38284","English Electric (Part One)"
"11","4","138","GNIDROLOG","489","In Spite Of Harry&apos;s Toe-nail"
"11","5","4629","STANLEY CLARKE","24029","Journey To Love"
"5","3","78","DEUS EX MACHINA","254","Gladium Caeli"
"11","3","1755","QUEEN","8232","Live Magic"
"11","4","105","YES","33381","Fly From Here"
"11","4","1755","QUEEN","8204","Queen"
"11","5","395","CAF&#xFFFD;&#xFFFD;NE","1712","Nouveaux Mondes"
"11","4","639","TRETTIO&#xFFFD;RIGA KRIGET","3287","Kriget"
"11","4","92","EELA CRAIG","292","One Niter"
"11","1","961","BIRTH CONTROL","28607","Live in Lachendorf"
"5","3","147","HATFIELD AND THE NORTH","559","The Rotters&apos; Club"
"11","2","2938","JEFF BECK","27225","Jeff Beck &amp; The Big Town Playboys: Crazy Legs"
"5","4","753","ARK","3914","Ark"
"11","4","2629","IRON MAIDEN","12923","Iron Maiden"
"11","4","1295","TANGERINE DREAM","6399","Encore (Live 1977)"
"6","3","257","NATIONAL HEALTH","983","Of Queues And Cures"
"11","5","1491","DEDALUS","7062","Dedalus"
"11","4","451","IN THE LABYRINTH","2389","The Garden Of Mysteries"
"11","2","961","BIRTH CONTROL","5094","Condominium "
"11","3","2938","JEFF BECK","15048","There &amp; Back"
"11","3","5997","ROBERT PLANT","31164","Robert Plant And The Strange Sensation: Mighty Rearranger"
"11","3","2940","BLUE &#xFFFD;YSTER CULT","15076","Curse Of The Hidden Mirror"
"11","4","3253","BLACK SABBATH","16784","Mob Rules"
"11","4","1122","OPETH","5799","Morningrise"
"12","4","118","GENTLE GIANT","1151","Interview"
"5","5","233","MARILLION","1766","Brave"
"11","4","130","GOBLIN","457","Il Fantastico Viaggio Del &quot;Bagarozzo&quot; Mark"
"11","3","658","FOCUS","3449","Focus Plays Focus [Aka: In And Out Of Focus]"
"11","4","2563","WICKED MINDS","34204","Visioni, Deliri E Illusioni"
"11","2","596","NOVALIS","2980","Neumond"
"11","4","2716","SLAPP HAPPY","13587","Casablanca Moon"
"11","4","2940","BLUE &#xFFFD;YSTER CULT","15065","Blue &#xFFFD;yster Cult"
"11","4","889","SOPHISTREE","4858","Seed"
"11","4","2530","BE BOP DELUXE","12141","Futurama"
"11","2","961","BIRTH CONTROL","5090","Count On Dracula"
"11","3","848","GONG","7852","The Best of Gong"
"64080","3","1","GENESIS","1510","Selling England by the Pound"
"11","4","320","SPOCK&apos;S BEARD","1276","V"
"11","4","392","TRIUMVIRAT","1685","Spartacus"
"11","4","191","KING CRIMSON","1912","USA"
"11","2","1609","JEAN-MICHEL JARRE","12156","Interior Music"
"11","4","3790","DAVID BOWIE","18774","Let&apos;s Dance"
"11","2","94","EMERSON LAKE &amp; PALMER","1875","Works Vol. 2"
"11","4","17","ANEKDOTEN","23015","Chapters"
"11","4","581","DICE","2834","Dice"
"11","4","638","THE WATCH","6519","Vacuum"
"11","3","2437","WISHBONE ASH","11449","There&apos;s The Rub"
"11","5","7224","ARBETE OCH FRITID","37191","Arbete Och Fritid"
"11","4","973","ROINE STOLT","5132","Hydrophonia"
"11","4","2938","JEFF BECK","15043","Beck, Bogert &amp; Appice"
"11","4","1232","PELL MELL","6149","Marburg"
"11","4","2783","MATS-MORGAN (BAND)","15950","The Teenage Tapes"
"11","5","1023","FRANK ZAPPA","5334","Apostrophe (&apos;)"
"11","4","609","RUSH","29571","Grace Under Pressure 1984 Tour"
"11","3","1600","EAST OF EDEN","11180","New Leaf"
"11","4","244","MIND&apos;S EYE","933","Waiting For The Tide"
"11","3","140","FRUUPP","500","Seven Secrets"
"5","3","916","HORIZONT","4942","Summer In Town"
"11","4","2113","EULENSPYGEL","9855","Ausschuss"
"11","5","2119","APOLLO","9868","Apollo"
"6","5","343","VAN DER GRAAF GENERATOR","1416","H To He, Who Am The Only One"
"12","4","774","STEVE HILLAGE","4064","L"
"11","4","1007","HOUSE OF USHER","5218","Body of Mind "
"6","4","90","ECHOLYN","288","As The World"
"11","5","278","LE ORME","12203","Felona &amp; Sorona (English language version)"
"11","4","146","HAPPY THE MAN","555","Beginnings"
"11","4","1012","TONTON MACOUTE","5231","Tonton Macoute"
"11","5","2246","PHIL MANZANERA","10329","K-Scope"
"11","3","674","QUEENSRYCHE","17100","Take Cover"
"11","5","146","HAPPY THE MAN","552","Crafty Hands"
"11","4","165","IQ","615","Ever"
"11","4","2355","POPOL ACE / POPOL VUH","10760","Stolen From Time"
"11","5","984","H&#xFFFD;ST","14385","Extra! Extra!"
"11","4","801","DIXIE DREGS","4287","Dregs Of The Earth"
"11","2","961","BIRTH CONTROL","5092","B&#xFFFD;ng !"
"11","4","1608","VANGELIS","7542","Albedo 0.39"
"11","2","963","LUCIFER&apos;S FRIEND","5108","Good Time Warrior"
"11","4","128","GILGAMESH","446","Another Fine Tune You&apos;ve Got Me Into"
"11","2","278","LE ORME","2312","L&apos;aurora delle Orme "
"11","3","961","BIRTH CONTROL","5099","Alsatian"
"11","2","324","SUPERTRAMP","1257","Free As A Bird"
"11","5","433","EVERGREY","2168","Solitude - Dominance - Tragedy"
"11","3","848","GONG","4681","Gazeuse!"
"11","3","2629","IRON MAIDEN","12936","Fear Of The Dark"
"11","4","667","CAN","3514","Unlimited Edition "
"11","4","2940","BLUE &#xFFFD;YSTER CULT","15066","Tyranny And Mutation"
"11","2","1157","URIAH HEEP","5910","Raging Silence"
"11","5","895","TRIANGLE","4868","Square The Circle"
"11","4","630","KANSAS","3205","Point Of Know Return"
"11","5","1157","URIAH HEEP","5895","Salisbury"
"11","4","5755","TORI AMOS","30035","Scarlet&apos;s Walk"
"11","5","1157","URIAH HEEP","5893","Very &apos;Eavy...Very &apos;Umble"
"6","4","418","JETHRO TULL","2016","Stand Up"
"11","4","569","CHERRY FIVE","2810","Cherry Five"
"11","4","1608","VANGELIS","7545","Spiral"
"11","3","443","PETER HAMMILL","2585","X My Heart"
"11","4","1753","ACHE","8176","Green Man"
"11","4","1841","FRANCO BATTIATO","8597","Sulle Corde Di Aries"
"11","2","1023","FRANK ZAPPA","7552","Joe&apos;s Domage"
"11","3","633","THE SOFT MACHINE","3244","Softs"
"11","5","1100","AFFINITY","5704","Affinity"
"11","5","443","PETER HAMMILL","2274","The Silent Corner And The Empty Stage"
"11","4","1483","PHISH","6972","Lawn Boy"
"11","5","278","LE ORME","2297","Uomo Di Pezza"
"11","4","657","WIGWAM","3437","Nuclear Nightclub"
"6","2","809","HAGGARD","4323","Awaking the Centuries"
"11","3","83","DJAM KARET","1061","Live At Orion"
"11","5","667","CAN","3508","Tago Mago"
"11","5","613","CARAVAN","3110","For Girls Who Grow Plump in the Night"
"11","3","105","YES","1824","Time and a Word"
"11","5","598","GROVJOBB","2998","V&#xFFFD;ttarnas Fest"
"11","4","251","MOSTLY AUTUMN","3723","Music Inspired By The Lord Of The Rings"
"11","3","5116","PATTO","27000","Monkey&apos;s Bum"
"11","2","855","AMON D&#xFFFD;&#xFFFD;L II","4731","Only Human"
"11","2","847","SAVATAGE","4520","Fight For The Rock"
"5","4","191","KING CRIMSON","2177","The Power To Believe"
"11","4","443","PETER HAMMILL","2280","Nadir&apos;s Big Chance"
"11","4","2629","IRON MAIDEN","12931","Powerslave"
"11","4","1061","ICONOCLASTA","5557","Iconoclasta / Reminiscencias"
"11","5","1157","URIAH HEEP","5919","Uriah Heep"
"11","4","1823","YELLOW MAGIC ORCHESTRA","8509","Naughty Boys"
"11","5","94","EMERSON LAKE &amp; PALMER","1873","Welcome Back My Friends to the Show That Never Ends"
"11","5","1696","WEATHER REPORT","8002","Live In Tokyo"
"5","3","364","PINK FLOYD","1436","Ummagumma"
"11","4","176","JEREMY","690","Pilgrim&apos;s Journey"
"6","3","105","YES","1828","Tales from Topographic Oceans"
"11","2","2380","MAN","10917","Endangered Species"
"12","4","667","CAN","3511","Soon Over Babaluma"
"11","4","609","RUSH","35062","ABC 1974"
"11","4","730","JUMBO","3860","DNA"
"6","4","1023","FRANK ZAPPA","5428","You Are What You Is"
"11","5","1465","MECKI MARK MEN","6887","Running In The Summer Night"
"11","4","2113","EULENSPYGEL","9854","2"
"5","5","165","IQ","608","Tales From The Lush Attic"
"11","3","2940","BLUE &#xFFFD;YSTER CULT","20358","Extended Versions"
"7","5","2019","ORPHANED LAND","9208","Mabool - The Story of the Three Sons of Seven"
"11","4","1696","WEATHER REPORT","8014","Night Passage"
"11","4","609","RUSH","3850","Rush - In Rio"
"11","4","340","TWIN AGE","1359","Moving the Deckchairs"
"11","3","1174","EARTH AND FIRE","5968","Atlantis"
"11","4","432","DEVIN TOWNSEND","2346","Terria"
"11","4","1589","KRAFTWERK","9981","Minimum Maximum"
"11","4","674","QUEENSRYCHE","11308","Anybody Listening?"
"11","5","301","RITUAL","4857","Did I Go Wrong"
"12","4","105","YES","1825","Fragile"
"11","3","1600","EAST OF EDEN","7496","Kalipse"
"7","4","27","ARENA","121","Breakfast In Biarritz"
"11","3","2207","FAMILY","10189","Anyway"
"11","5","1238","PATRICK RONDAT","6161","Amphibia"
"6","4","418","JETHRO TULL","2020","Living In The Past "
"5","5","2552","10CC","12375","Sheet Music"
"11","4","638","THE WATCH","3282","Ghost"
"11","3","3253","BLACK SABBATH","16785","Live Evil"
"11","2","766","RICK WAKEMAN","4538","Silent Nights"
"11","3","320","SPOCK&apos;S BEARD","29029","X"
"11","5","95","ELOY","511","Ocean"
"11","4","5755","TORI AMOS","30032","From The Choirgirl Hotel"
"11","3","1","GENESIS","1521","We Can&apos;t Dance"
"5","3","341","UK","1361","Danger Money"
"11","3","492","PANGAEA","2502","The Rite of Passage"
"11","1","585","GROBSCHNITT","2883","Razzia"
"11","3","449","SPACED OUT","2378","Spaced Out"
"11","2","667","CAN","3519","Can [Aka: Inner Space]"
"11","2","2380","MAN","13826","Diamonds And Coal"
"11","3","856","DRUID","4699","Fluid Druid"
"11","4","785","COLOSSEUM II","4194","Strange New Flesh"
"11","4","1082","OUT OF FOCUS","5611","Wake Up!"
"11","4","2643","SPIRIT","13053","Feedback"
"11","4","412","CATHEDRAL","1859","Stained Glass Stories"
"11","4","882","VALINOR&apos;S TREE","4839","Kingdom of Sadness"
"11","4","1005","PHILHARMONIE","5216","Le Dernier Mot"
"11","4","2299","AUTUMN BREEZE","24733","Demo Tapes"
"11","4","655","BARCLAY JAMES  HARVEST","3389","Gone To Earth"
"6","5","418","JETHRO TULL","2019","Thick as a Brick"
"11","3","5752","BLUE PHANTOM","29992","Distortions"
"11","4","3317","ASSOCIATION P.C.","17127","Rock Around The Cock"
"6","3","4367","THE BOX","22129","All The Time, All The Time, All The Time"
"12","4","855","AMON D&#xFFFD;&#xFFFD;L II","4691","Yeti"
"11","5","1755","QUEEN","8208","Sheer Heart Attack"
"11","4","1495","VOIVOD","7082","The Outer Limits"
"11","3","2940","BLUE &#xFFFD;YSTER CULT","15082","Live 1976"
"11","4","130","GOBLIN","456","Suspiria (OST)"
"11","4","27","ARENA","113","Songs from the Lion&apos;s Cage"
"11","3","1290","ATOMIC ROOSTER","6322","Nice &apos;n&apos; Greasy [Aka: IV]"
"11","5","1078","RAGNAR&#xFFFD;K","5602","Ragnar&#xFFFD;k"
"11","5","3253","BLACK SABBATH","16783","Heaven And Hell"
"6","5","105","YES","1827","Close to the Edge"
"11","4","118","GENTLE GIANT","1151","Interview"
"11","3","2380","MAN","15342","Live In London 1975"
"11","4","214","LUNAR CHATEAU","822","Lunar Chateau "
"12","5","118","GENTLE GIANT","1148","The Power And The Glory"
"6","4","78","DEUS EX MACHINA","258","Equilibrismo da Insofferenza"
"11","4","585","GROBSCHNITT","2866","Jumbo"
"11","4","173","JADE WARRIOR","650","Last Autumn&apos;s Dream"
"11","4","712","NEAL MORSE","3795","It&apos;s Not Too Late"
"11","4","5755","TORI AMOS","39115","Gold Dust"
"17","5","95","ELOY","519","Metromania"
"11","5","1465","MECKI MARK MEN","6889","Marathon"
"11","2","2207","FAMILY","10193","It&apos;s Only A Movie"
"11","4","1803","KEVIN AYERS","10151","The Confessions Of Dr. Dream And Other Stories"
"11","5","302","ROCKET SCIENTISTS","1178","Oblivion Days"
"11","4","2938","JEFF BECK","15058","Jeff Beck, Terry Bozzio &amp; Tony Hymas: Jeff Beck&apos;s Guitar Shop"
"11","4","791","MYSTERY","4224","Destiny?"
"11","4","95","ELOY","509","Power And The Passion"
"11","4","1331","JONESY","6526","Keeping Up"
"11","4","2259","ELECTRIC LIGHT ORCHESTRA","10531","Discovery"
"11","2","539","FLEA","2706","Flea On The Honey"
"11","5","1122","OPETH","12850","Limited Edition Box Set "
"11","4","236","MATCHING MOLE","918","Little Red Record"
"11","2","2380","MAN","10915","The Twang Dynasty"
"11","3","418","JETHRO TULL","2015","This Was"
"11","4","1588","KALEVALA","7410","Boogie Jungle"
"11","4","123","GALLEON","425","Mind Over Matter"
"5","5","811","THE CHURCH","4417","Forget Yourself"
"11","4","284","PAIN OF SALVATION","1022","Entropia"
"11","4","36","BANCO DEL MUTUO SOCCORSO","1803","Banco"
"3","4","364","PINK FLOYD","1440","The Dark Side of the Moon"
"11","5","1969","DEEP PURPLE","9117","The Book of Taliesyn"
"11","2","224","THE MOODY BLUES","7229","December"
"11","4","1696","WEATHER REPORT","7999","I Sing The Body Electric"
"11","5","1","GENESIS","1511","The Lamb Lies Down on Broadway"
"12","5","118","GENTLE GIANT","1149","Free Hand"
"11","2","2259","ELECTRIC LIGHT ORCHESTRA","10609","ELO &amp; Olivia Newton-John: Xanadu (OST)"
"11","4","1097","MANEIGE","6294","Live Montr&#xFFFD;al 1974/1975"
"11","5","324","SUPERTRAMP","1254","Breakfast In America"
"11","4","919","PLATYPUS","4948","Ice Cycles"
"11","4","1753","ACHE","8178","Bl&#xFFFD; Som Altid"
"11","4","920","DAVID CROSS","4949","The Big Picture"
"11","5","568","CERVELLO","2809","Melos"
"11","3","401","POOR GENETIC MATERIAL","5187","Winter&apos;s Edge"
"11","4","1122","OPETH","22747","Porcelain Heart"
"5","2","385","THE PINEAPPLE THIEF","2282","Variations On A Dream"
"11","2","1495","VOIVOD","7084","Phobos"
"11","5","191","KING CRIMSON","1904","In the Wake of Poseidon"
"11","4","51","CAST","320","Angels And Demons"
"11","3","531","FORMULA 3","2682","Formula 3"
"11","3","233","MARILLION","38727","Sounds That Can&apos;t Be Made"
"11","3","748","IT BITES","3897","The It Bites Album"
"11","4","630","KANSAS","3204","Leftoverture"
"11","4","535","RACCOMANDATA RICEVUTA RITORNO","2701","Per... Un Mondo Di Cristallo "
"6","3","124","GARDEN WALL","428","Path of Dreams"
"11","4","639","TRETTIO&#xFFFD;RIGA KRIGET","32944","Efter Efter (After After)"
"11","4","7224","ARBETE OCH FRITID","37197","... Sen Dansar Vi Ut"
"11","2","766","RICK WAKEMAN","4535","Rock N&apos; Roll Prophet"
"6","4","1295","TANGERINE DREAM","6356","Underwater Sunlight"
"6","5","1295","TANGERINE DREAM","6346","Phaedra"
"11","3","443","PETER HAMMILL","2587","Sonix"
"11","4","655","BARCLAY JAMES  HARVEST","3381","Once Again"
"11","4","416","SIMON SAYS","1998","Paradise Square"
"11","4","324","SUPERTRAMP","1249","Supertramp"
"7","4","2634","VARIOUS ARTISTS (CONCEPT ALBUMS &amp; THEMED COMPILATIONS)","2375","The Reading Room"
"11","3","224","THE MOODY BLUES","1950","The Other Side Of Life"
"11","3","2467","SATIN WHALE","11829","Whalecome"
"11","4","740","AELIAN","3872","A Tree Under The Colours"
"17","5","118","GENTLE GIANT","1145","Acquiring The Taste"
"7","4","373","LA TULIPE NOIRE","1611","Shattered Image "
"11","5","50","CAMEL","329","The Snow Goose"
"11","5","1969","DEEP PURPLE","9214","Burn"
"11","3","462","NO-MAN","2430","Loveblows &amp; Lovecries - A Confession"
"11","5","278","LE ORME","2302","Felona E Sorona"
"11","3","2207","FAMILY","10192","Bandstand"
"11","5","1498","ROXY MUSIC","7103","Country Life"
"11","4","1755","QUEEN","9526","Live At Wembley &apos;86"
"11","3","5058","HAIRY CHAPTER","26389","Eyes / Can&apos;t Get Through"
"11","4","1498","ROXY MUSIC","7158","Viva! Roxy Music"
"11","5","4149","BUDGIE","20656","Bandolier"
"11","4","431","STYX","2189","Crystal Ball"
"11","5","984","H&#xFFFD;ST","5158","P&#xFFFD; Sterke Vinger"
"11","4","1600","EAST OF EDEN","7494","East Of Eden"
"11","3","1803","KEVIN AYERS","10153","Sweet Deceiver"
"11","4","128","GILGAMESH","445","Gilgamesh"
"11","4","337","TRANSATLANTIC","1340","SMPT:e"
"11","4","181","KAIPA","699","Stockholm Symphonie"
"11","2","2437","WISHBONE ASH","11783","Just Testing"
"11","4","130","GOBLIN","13621","Il Reale Impero Britannico: Perch&#xFFFD; Si Uccidono (OST)"
"11","3","1483","PHISH","30424","Phish &amp; The Dude Of Life: Crimes Of The Mind"
"11","4","276","OSANNA","1029","L&apos;Uomo"
"11","4","849","BIGELF","4628","Closer to Doom (6 track version)"
"11","4","1868","NUCLEUS","8694","We&apos;ll Talk About It Later"
"6","3","50","CAMEL","344","Harbour Of Tears"
"11","4","480","IL VOLO","2484","Il Volo"
"12","4","667","CAN","3508","Tago Mago"
"6","4","90","ECHOLYN","290","Cowboy Poems Free"
"11","3","321","STARCASTLE","1282","Citadel"
"11","4","913","HOLY LAMB","4937","Salt Of The Earth"
"11","5","1023","FRANK ZAPPA","5329","The Mothers Of Invention: Uncle Meat"
"11","3","596","NOVALIS","2978","Augenblicke"
"11","3","2938","JEFF BECK","28123","Emotion &amp; Commotion"
"11","3","2823","HERO","14233","Hero"
"11","4","451","IN THE LABYRINTH","2391","Dryad"
"11","3","848","GONG","4623","Magick Brother"
"11","4","782","STEVE HACKETT","4161","Please Don&apos;t Touch!"
"11","5","4149","BUDGIE","20654","Never Turn Your Back On A Friend"
"12","4","105","YES","1831","Going For The One"
"11","4","2938","JEFF BECK","15056","Jeff"
"11","5","239","MAXOPHONE","922","Maxophone"
"11","5","1295","TANGERINE DREAM","6347","Rubycon"
"11","3","138","GNIDROLOG","491","Gnosis"
"11","5","1969","DEEP PURPLE","9213","Who Do We Think We Are"
"11","4","462","NO-MAN","2410","Returning Jesus"
"11","4","674","QUEENSRYCHE","11614","Operation: LIVEcrime"
